MacFile,Tile1,Tile2,Tile3,Tile4,Tile5,Tile6,Tile7,Tile8,Tile9
mufs190-1952-dpv3k38-i001-001.tif,19TBH715115\19TBH715115.jp2,19TBH730115\19TBH730115.jp2,19TBH745115\19TBH745115.jp2,19TBH715100\19TBH715100.jp2,19TBH730100\19TBH730100.jp2,19TBH745100\19TBH745100.jp2,19TBH715085\19TBH715085.jp2,19TBH730085\19TBH730085.jp2,19TBH745085\19TBH745085.jp2
mufs190-1952-dpv3k39-i001-001.tif,19TBH715130\19TBH715130.jp2,19TBH730130\19TBH730130.jp2,19TBH745130\19TBH745130.jp2,19TBH715115\19TBH715115.jp2,19TBH730115\19TBH730115.jp2,19TBH745115\19TBH745115.jp2,19TBH715100\19TBH715100.jp2,19TBH730100\19TBH730100.jp2,19TBH745100\19TBH745100.jp2
mufs190-1952-dpv3k40-i001-001.tif,19TBH715145\19TBH715145.jp2,19TBH730145\19TBH730145.jp2,19TBH745145\19TBH745145.jp2,19TBH715130\19TBH715130.jp2,19TBH730130\19TBH730130.jp2,19TBH745130\19TBH745130.jp2,19TBH715115\19TBH715115.jp2,19TBH730115\19TBH730115.jp2,19TBH745115\19TBH745115.jp2
mufs190-1952-dpv3k41-i001-001.tif,19TBH715175\19TBH715175.jp2,19TBH730175\19TBH730175.jp2,19TBH745175\19TBH745175.jp2,19TBH715160\19TBH715160.jp2,19TBH730160\19TBH730160.jp2,19TBH745160\19TBH745160.jp2,19TBH715145\19TBH715145.jp2,19TBH730145\19TBH730145.jp2,19TBH745145\19TBH745145.jp2
mufs190-1952-dpv3k42-i001-001.tif,19TBH715190\19TBH715190.jp2,19TBH730190\19TBH730190.jp2,19TBH745190\19TBH745190.jp2,19TBH715175\19TBH715175.jp2,19TBH730175\19TBH730175.jp2,19TBH745175\19TBH745175.jp2,19TBH715160\19TBH715160.jp2,19TBH730160\19TBH730160.jp2,19TBH745160\19TBH745160.jp2
mufs190-1952-dpv3k43-i001-001.tif,19TBH715205\19TBH715205.jp2,19TBH730205\19TBH730205.jp2,19TBH745205\19TBH745205.jp2,19TBH715190\19TBH715190.jp2,19TBH730190\19TBH730190.jp2,19TBH745190\19TBH745190.jp2,19TBH715175\19TBH715175.jp2,19TBH730175\19TBH730175.jp2,19TBH745175\19TBH745175.jp2
mufs190-1952-dpv3k44-i001-001.tif,19TBH715220\19TBH715220.jp2,19TBH730220\19TBH730220.jp2,19TBH745220\19TBH745220.jp2,19TBH715205\19TBH715205.jp2,19TBH730205\19TBH730205.jp2,19TBH745205\19TBH745205.jp2,19TBH715190\19TBH715190.jp2,19TBH730190\19TBH730190.jp2,19TBH745190\19TBH745190.jp2
mufs190-1952-dpv3k45-i001-001.tif,19TBH715235\19TBH715235.jp2,19TBH730235\19TBH730235.jp2,19TBH745235\19TBH745235.jp2,19TBH715220\19TBH715220.jp2,19TBH730220\19TBH730220.jp2,19TBH745220\19TBH745220.jp2,19TBH715205\19TBH715205.jp2,19TBH730205\19TBH730205.jp2,19TBH745205\19TBH745205.jp2
mufs190-1952-dpv3k59-i001-001.tif,19TBH610310\19TBH610310.jp2,19TBH625310\19TBH625310.jp2,19TBH640310\19TBH640310.jp2,19TBH610295\19TBH610295.jp2,19TBH625295\19TBH625295.jp2,19TBH640295\19TBH640295.jp2,19TBH610280\19TBH610280.jp2,19TBH625280\19TBH625280.jp2,19TBH640280\19TBH640280.jp2
mufs190-1952-dpv3k59-i001-001.tif,19TBH610310\19TBH610310.jp2,19TBH625310\19TBH625310.jp2,19TBH640310\19TBH640310.jp2,19TBH610295\19TBH610295.jp2,19TBH625295\19TBH625295.jp2,19TBH640295\19TBH640295.jp2,19TBH610280\19TBH610280.jp2,19TBH625280\19TBH625280.jp2,19TBH640280\19TBH640280.jp2
mufs190-1952-dpv3k59-i001-001.tif,19TBH610310\19TBH610310.jp2,19TBH625310\19TBH625310.jp2,19TBH640310\19TBH640310.jp2,19TBH610295\19TBH610295.jp2,19TBH625295\19TBH625295.jp2,19TBH640295\19TBH640295.jp2,19TBH610280\19TBH610280.jp2,19TBH625280\19TBH625280.jp2,19TBH640280\19TBH640280.jp2
mufs190-1952-dpv3k59-i001-001.tif,19TBH610310\19TBH610310.jp2,19TBH625310\19TBH625310.jp2,19TBH640310\19TBH640310.jp2,19TBH610295\19TBH610295.jp2,19TBH625295\19TBH625295.jp2,19TBH640295\19TBH640295.jp2,19TBH610280\19TBH610280.jp2,19TBH625280\19TBH625280.jp2,19TBH640280\19TBH640280.jp2
mufs190-1952-dpv3k60-i001-001.tif,19TBH610295\19TBH610295.jp2,19TBH625280\19TBH625280.jp2,19TBH640280\19TBH640280.jp2,19TBH610280\19TBH610280.jp2,19TBH625265\19TBH625265.jp2,19TBH640265\19TBH640265.jp2,19TBH610265\19TBH610265.jp2,19TBH625250\19TBH625250.jp2,19TBH640250\19TBH640250.jp2
mufs190-1952-dpv3k61-i001-001.tif,19TBH610265\19TBH610265.jp2,19TBH625265\19TBH625265.jp2,19TBH640265\19TBH640265.jp2,19TBH610250\19TBH610250.jp2,19TBH625250\19TBH625250.jp2,19TBH640250\19TBH640250.jp2,19TBH610235\19TBH610235.jp2,19TBH625235\19TBH625235.jp2,19TBH640235\19TBH640235.jp2
mufs190-1952-dpv3k62-i001-001.tif,19TBH610250\19TBH610250.jp2,19TBH625250\19TBH625250.jp2,19TBH640250\19TBH640250.jp2,19TBH610235\19TBH610235.jp2,19TBH625235\19TBH625235.jp2,19TBH640235\19TBH640235.jp2,19TBH610220\19TBH610220.jp2,19TBH625220\19TBH625220.jp2,19TBH640220\19TBH640220.jp2
mufs190-1952-dpv3k63-i001-001.tif,19TBH610235\19TBH610235.jp2,19TBH625235\19TBH625235.jp2,19TBH640235\19TBH640235.jp2,19TBH610220\19TBH610220.jp2,19TBH625220\19TBH625220.jp2,19TBH640220\19TBH640220.jp2,19TBH610205\19TBH610205.jp2,19TBH625205\19TBH625205.jp2,19TBH640205\19TBH640205.jp2
mufs190-1952-dpv3k64-i001-001.tif,19TBH610235\19TBH610235.jp2,19TBH625235\19TBH625235.jp2,19TBH640235\19TBH640235.jp2,19TBH610220\19TBH610220.jp2,19TBH625220\19TBH625220.jp2,19TBH640220\19TBH640220.jp2,19TBH610205\19TBH610205.jp2,19TBH625205\19TBH625205.jp2,19TBH640205\19TBH640205.jp2
mufs190-1952-dpv3k65-i001-001.tif,19TBH610220\19TBH610220.jp2,19TBH625220\19TBH625220.jp2,19TBH640220\19TBH640220.jp2,19TBH610205\19TBH610205.jp2,19TBH625205\19TBH625205.jp2,19TBH640205\19TBH640205.jp2,19TBH610190\19TBH610190.jp2,19TBH625190\19TBH625190.jp2,19TBH640190\19TBH640190.jp2
mufs190-1952-dpv3k66-i001-001.tif,19TBH610205\19TBH610205.jp2,19TBH625190\19TBH625190.jp2,19TBH640190\19TBH640190.jp2,19TBH610190\19TBH610190.jp2,19TBH625175\19TBH625175.jp2,19TBH640175\19TBH640175.jp2,19TBH610175\19TBH610175.jp2,19TBH625160\19TBH625160.jp2,19TBH640160\19TBH640160.jp2
mufs190-1952-dpv3k67-i001-001.tif,19TBH610175\19TBH610175.jp2,19TBH625175\19TBH625175.jp2,19TBH640175\19TBH640175.jp2,19TBH610160\19TBH610160.jp2,19TBH625160\19TBH625160.jp2,19TBH640160\19TBH640160.jp2,19TBH610145\19TBH610145.jp2,19TBH625145\19TBH625145.jp2,19TBH640145\19TBH640145.jp2
mufs190-1952-dpv3k68-i001-001.tif,19TBH610160\19TBH610160.jp2,19TBH625160\19TBH625160.jp2,19TBH640160\19TBH640160.jp2,19TBH610145\19TBH610145.jp2,19TBH625145\19TBH625145.jp2,19TBH640145\19TBH640145.jp2,19TBH610130\19TBH610130.jp2,19TBH625130\19TBH625130.jp2,19TBH640130\19TBH640130.jp2
mufs190-1952-dpv3k69-i001-001.tif,19TBH610145\19TBH610145.jp2,19TBH625145\19TBH625145.jp2,19TBH640145\19TBH640145.jp2,19TBH610130\19TBH610130.jp2,19TBH625130\19TBH625130.jp2,19TBH640130\19TBH640130.jp2,19TBH610115\19TBH610115.jp2,19TBH625115\19TBH625115.jp2,19TBH640115\19TBH640115.jp2
mufs190-1952-dpv3k70-i001-001.tif,19TBH610130\19TBH610130.jp2,19TBH625115\19TBH625115.jp2,19TBH640115\19TBH640115.jp2,19TBH610115\19TBH610115.jp2,19TBH625100\19TBH625100.jp2,19TBH640100\19TBH640100.jp2,19TBH610100\19TBH610100.jp2,19TBH625085\19TBH625085.jp2,19TBH640085\19TBH640085.jp2
mufs190-1952-dpv3k71-i001-001.tif,19TBH610100\19TBH610100.jp2,19TBH625100\19TBH625100.jp2,19TBH640100\19TBH640100.jp2,19TBH610085\19TBH610085.jp2,19TBH625085\19TBH625085.jp2,19TBH640085\19TBH640085.jp2,19TBH610070\19TBH610070.jp2,19TBH625070\19TBH625070.jp2,19TBH640070\19TBH640070.jp2
mufs190-1952-dpv3k72-i001-001.tif,19TBH610085\19TBH610085.jp2,19TBH625085\19TBH625085.jp2,19TBH640085\19TBH640085.jp2,19TBH610070\19TBH610070.jp2,19TBH625070\19TBH625070.jp2,19TBH640070\19TBH640070.jp2,19TBH610055\19TBH610055.jp2,19TBH625055\19TBH625055.jp2,19TBH640055\19TBH640055.jp2
mufs190-1952-dpv3k73-i001-001.tif,19TBH610070\19TBH610070.jp2,19TBH625070\19TBH625070.jp2,19TBH640070\19TBH640070.jp2,19TBH610055\19TBH610055.jp2,19TBH625055\19TBH625055.jp2,19TBH640055\19TBH640055.jp2,19TBH610040\19TBH610040.jp2,19TBH625040\19TBH625040.jp2,19TBH640040\19TBH640040.jp2
mufs190-1952-dpv3k74-i001-001.tif,19TBH610055\19TBH610055.jp2,19TBH625055\19TBH625055.jp2,19TBH640055\19TBH640055.jp2,19TBH610040\19TBH610040.jp2,19TBH625040\19TBH625040.jp2,19TBH640040\19TBH640040.jp2,19TBH610025\19TBH610025.jp2,19TBH625025\19TBH625025.jp2,19TBH640025\19TBH640025.jp2
mufs190-1952-dpv3k75-i001-001.tif,19TBH610040\19TBH610040.jp2,19TBH625040\19TBH625040.jp2,19TBH640040\19TBH640040.jp2,19TBH610025\19TBH610025.jp2,19TBH625025\19TBH625025.jp2,19TBH640025\19TBH640025.jp2,19TBH610010\19TBH610010.jp2,19TBH625010\19TBH625010.jp2,19TBH640010\19TBH640010.jp2
mufs190-1952-dpv3k76-i001-001.tif,19TBH610025\19TBH610025.jp2,19TBH625025\19TBH625025.jp2,19TBH640025\19TBH640025.jp2,19TBH610010\19TBH610010.jp2,19TBH625010\19TBH625010.jp2,19TBH640010\19TBH640010.jp2,19TBG610995\19TBG610995.jp2,19TBG625995\19TBG625995.jp2,19TBG640995\19TBG640995.jp2
mufs190-1952-dpv3k77-i001-001.tif,19TBH610010\19TBH610010.jp2,19TBH625010\19TBH625010.jp2,19TBH640010\19TBH640010.jp2,19TBG610995\19TBG610995.jp2,19TBG625995\19TBG625995.jp2,19TBG640995\19TBG640995.jp2,19TBG610980\19TBG610980.jp2,19TBG625980\19TBG625980.jp2,19TBG640980\19TBG640980.jp2
mufs190-1952-dpv3k78-i001-001.tif,19TBG610980\19TBG610980.jp2,19TBG625980\19TBG625980.jp2,19TBG640980\19TBG640980.jp2,19TBG610965\19TBG610965.jp2,19TBG625965\19TBG625965.jp2,19TBG640965\19TBG640965.jp2,19TBG610950\19TBG610950.jp2,19TBG625950\19TBG625950.jp2,19TBG640950\19TBG640950.jp2
mufs190-1952-dpv3k79-i001-001.tif,19TBG610965\19TBG610965.jp2,19TBG625965\19TBG625965.jp2,19TBG640965\19TBG640965.jp2,19TBG610950\19TBG610950.jp2,19TBG625950\19TBG625950.jp2,19TBG640950\19TBG640950.jp2,19TBG610935\19TBG610935.jp2,19TBG625935\19TBG625935.jp2,19TBG640935\19TBG640935.jp2
mufs190-1952-dpv3k80-i001-001.tif,19TBG610950\19TBG610950.jp2,19TBG625950\19TBG625950.jp2,19TBG640950\19TBG640950.jp2,19TBG610935\19TBG610935.jp2,19TBG625935\19TBG625935.jp2,19TBG640935\19TBG640935.jp2,19TBG595920\19TBG595920.jp2,19TBG610920\19TBG610920.jp2,19TBG625920\19TBG625920.jp2
mufs190-1952-dpv3k81-i001-001.tif,19TBG595935\19TBG595935.jp2,19TBG610935\19TBG610935.jp2,19TBG625935\19TBG625935.jp2,19TBG595920\19TBG595920.jp2,19TBG610920\19TBG610920.jp2,19TBG625920\19TBG625920.jp2,19TBG595905\19TBG595905.jp2,19TBG610905\19TBG610905.jp2,19TBG625905\19TBG625905.jp2
mufs190-1952-dpv3k82-i001-001.tif,19TBG595920\19TBG595920.jp2,19TBG610920\19TBG610920.jp2,19TBG625920\19TBG625920.jp2,19TBG595905\19TBG595905.jp2,19TBG610905\19TBG610905.jp2,19TBG625905\19TBG625905.jp2,19TBG595890\19TBG595890.jp2,19TBG610890\19TBG610890.jp2,19TBG625890\19TBG625890.jp2
mufs190-1952-dpv3k83-i001-001.tif,19TBG595905\19TBG595905.jp2,19TBG610905\19TBG610905.jp2,19TBG625905\19TBG625905.jp2,19TBG595890\19TBG595890.jp2,19TBG610890\19TBG610890.jp2,19TBG625890\19TBG625890.jp2,19TBG595875\19TBG595875.jp2,19TBG610875\19TBG610875.jp2,19TBG625875\19TBG625875.jp2
mufs190-1952-dpv3k84-i001-001.tif,19TBG595875\19TBG595875.jp2,19TBG610875\19TBG610875.jp2,19TBG625875\19TBG625875.jp2,19TBG595860\19TBG595860.jp2,19TBG610860\19TBG610860.jp2,19TBG625860\19TBG625860.jp2,19TBG595845\19TBG595845.jp2,19TBG610845\19TBG610845.jp2,19TBG625845\19TBG625845.jp2
mufs190-1952-dpv3k85-i001-001.tif,19TBG595860\19TBG595860.jp2,19TBG610860\19TBG610860.jp2,19TBG625860\19TBG625860.jp2,19TBG595845\19TBG595845.jp2,19TBG610845\19TBG610845.jp2,19TBG625845\19TBG625845.jp2,19TBG595830\19TBG595830.jp2,19TBG610830\19TBG610830.jp2,19TBG625830\19TBG625830.jp2
mufs190-1952-dpv3k86-i001-001.tif,19TBG595845\19TBG595845.jp2,19TBG610845\19TBG610845.jp2,19TBG625845\19TBG625845.jp2,19TBG595830\19TBG595830.jp2,19TBG610830\19TBG610830.jp2,19TBG625830\19TBG625830.jp2,19TBG595815\19TBG595815.jp2,19TBG610815\19TBG610815.jp2,19TBG625815\19TBG625815.jp2
mufs190-1952-dpv3k87-i001-001.tif,19TBG595830\19TBG595830.jp2,19TBG610830\19TBG610830.jp2,19TBG625830\19TBG625830.jp2,19TBG595815\19TBG595815.jp2,19TBG610815\19TBG610815.jp2,19TBG625815\19TBG625815.jp2,19TBG595800\19TBG595800.jp2,19TBG610800\19TBG610800.jp2,19TBG625800\19TBG625800.jp2
mufs190-1952-dpv3k88-i001-001.tif,19TBG595815\19TBG595815.jp2,19TBG610815\19TBG610815.jp2,19TBG625815\19TBG625815.jp2,19TBG595800\19TBG595800.jp2,19TBG610800\19TBG610800.jp2,19TBG625800\19TBG625800.jp2,19TBG595785\19TBG595785.jp2,19TBG610785\19TBG610785.jp2,19TBG625785\19TBG625785.jp2
mufs190-1952-dpv3k89-i001-001.tif,19TBG595800\19TBG595800.jp2,19TBG610800\19TBG610800.jp2,19TBG625800\19TBG625800.jp2,19TBG595785\19TBG595785.jp2,19TBG610785\19TBG610785.jp2,19TBG625785\19TBG625785.jp2,19TBG595770\19TBG595770.jp2,19TBG610770\19TBG610770.jp2,19TBG625770\19TBG625770.jp2
mufs190-1952-dpv3k90-i001-001.tif,19TBG595770\19TBG595770.jp2,19TBG610770\19TBG610770.jp2,19TBG625770\19TBG625770.jp2,19TBG595755\19TBG595755.jp2,19TBG610755\19TBG610755.jp2,19TBG625755\19TBG625755.jp2,19TBG595740\19TBG595740.jp2,19TBG610740\19TBG610740.jp2,19TBG625740\19TBG625740.jp2
mufs190-1952-dpv3k91-i001-001.tif,19TBG595755\19TBG595755.jp2,19TBG610755\19TBG610755.jp2,19TBG625755\19TBG625755.jp2,19TBG595740\19TBG595740.jp2,19TBG610740\19TBG610740.jp2,19TBG625740\19TBG625740.jp2,19TBG595725\19TBG595725.jp2,19TBG610725\19TBG610725.jp2,19TBG625725\19TBG625725.jp2
mufs190-1952-dpv3k92-i001-001.tif,19TBG595740\19TBG595740.jp2,19TBG610740\19TBG610740.jp2,19TBG625740\19TBG625740.jp2,19TBG595725\19TBG595725.jp2,19TBG610725\19TBG610725.jp2,19TBG625725\19TBG625725.jp2,19TBG595710\19TBG595710.jp2,19TBG610710\19TBG610710.jp2,19TBG625710\19TBG625710.jp2
mufs190-1952-dpv3k93-i001-001.tif,19TBG595725\19TBG595725.jp2,19TBG610725\19TBG610725.jp2,19TBG625725\19TBG625725.jp2,19TBG595710\19TBG595710.jp2,19TBG610710\19TBG610710.jp2,19TBG625710\19TBG625710.jp2,19TBG595695\19TBG595695.jp2,19TBG610695\19TBG610695.jp2,19TBG625695\19TBG625695.jp2
mufs190-1952-dpv3k94-i001-001.tif,19TBG595710\19TBG595710.jp2,19TBG610710\19TBG610710.jp2,19TBG625710\19TBG625710.jp2,19TBG595695\19TBG595695.jp2,19TBG610695\19TBG610695.jp2,19TBG625695\19TBG625695.jp2,19TBG595680\19TBG595680.jp2,19TBG610680\19TBG610680.jp2,19TBG625680\19TBG625680.jp2
mufs190-1952-dpv3k95-i001-001.tif,19TBG595695\19TBG595695.jp2,19TBG610695\19TBG610695.jp2,19TBG625695\19TBG625695.jp2,19TBG595680\19TBG595680.jp2,19TBG610680\19TBG610680.jp2,19TBG625680\19TBG625680.jp2,19TBG595665\19TBG595665.jp2,19TBG610665\19TBG610665.jp2,19TBG625665\19TBG625665.jp2
mufs190-1952-dpv3k96-i001-001.tif,19TBG595680\19TBG595680.jp2,19TBG610680\19TBG610680.jp2,19TBG625680\19TBG625680.jp2,19TBG595665\19TBG595665.jp2,19TBG610665\19TBG610665.jp2,19TBG625665\19TBG625665.jp2,19TBG595650\19TBG595650.jp2,19TBG610650\19TBG610650.jp2,19TBG625650\19TBG625650.jp2
mufs190-1952-dpv3k97-i001-001.tif,19TBG595665\19TBG595665.jp2,19TBG610650\19TBG610650.jp2,19TBG625650\19TBG625650.jp2,19TBG595650\19TBG595650.jp2,19TBG610635\19TBG610635.jp2,19TBG625635\19TBG625635.jp2,19TBG595635\19TBG595635.jp2,19TBG610620\19TBG610620.jp2,19TBG625620\19TBG625620.jp2
mufs190-1952-dpv3k98-i001-001.tif,19TBG595635\19TBG595635.jp2,19TBG610635\19TBG610635.jp2,19TBG625635\19TBG625635.jp2,19TBG595620\19TBG595620.jp2,19TBG610620\19TBG610620.jp2,19TBG625620\19TBG625620.jp2,19TBG595605\19TBG595605.jp2,19TBG610605\19TBG610605.jp2,19TBG625605\19TBG625605.jp2
mufs190-1952-dpv3k99-i001-001.tif,19TBG595620\19TBG595620.jp2,19TBG610620\19TBG610620.jp2,19TBG625620\19TBG625620.jp2,19TBG595605\19TBG595605.jp2,19TBG610605\19TBG610605.jp2,19TBG625605\19TBG625605.jp2,19TBG595590\19TBG595590.jp2,19TBG610590\19TBG610590.jp2,19TBG625590\19TBG625590.jp2
mufs190-1952-dpv3k100-i001-001.tif,19TBG595605\19TBG595605.jp2,19TBG610605\19TBG610605.jp2,19TBG625605\19TBG625605.jp2,19TBG595590\19TBG595590.jp2,19TBG610590\19TBG610590.jp2,19TBG625590\19TBG625590.jp2,19TBG595575\19TBG595575.jp2,19TBG610575\19TBG610575.jp2,19TBG625575\19TBG625575.jp2
mufs190-1952-dpv3k101-i001-001.tif,19TBG595590\19TBG595590.jp2,19TBG610590\19TBG610590.jp2,19TBG625590\19TBG625590.jp2,19TBG595575\19TBG595575.jp2,19TBG610575\19TBG610575.jp2,19TBG625575\19TBG625575.jp2,19TBG595560\19TBG595560.jp2,19TBG610560\19TBG610560.jp2,19TBG625560\19TBG625560.jp2
mufs190-1952-dpv3k102-i001-001.tif,19TBG595560\19TBG595560.jp2,19TBG610560\19TBG610560.jp2,19TBG625560\19TBG625560.jp2,None,None,None,None,None,None
mufs190-1952-dpv3k111-i001-001.tif,19TBG565575\19TBG565575.jp2,19TBG580575\19TBG580575.jp2,19TBG595575\19TBG595575.jp2,19TBG565560\19TBG565560.jp2,19TBG580560\19TBG580560.jp2,19TBG595560\19TBG595560.jp2,None,None,None
mufs190-1952-dpv3k112-i001-001.tif,19TBG565605\19TBG565605.jp2,19TBG580605\19TBG580605.jp2,19TBG595590\19TBG595590.jp2,19TBG565590\19TBG565590.jp2,19TBG580590\19TBG580590.jp2,19TBG595575\19TBG595575.jp2,19TBG565575\19TBG565575.jp2,19TBG580575\19TBG580575.jp2,19TBG595560\19TBG595560.jp2
mufs190-1952-dpv3k113-i001-001.tif,19TBG565620\19TBG565620.jp2,19TBG580620\19TBG580620.jp2,19TBG595620\19TBG595620.jp2,19TBG565605\19TBG565605.jp2,19TBG580605\19TBG580605.jp2,19TBG595605\19TBG595605.jp2,19TBG565590\19TBG565590.jp2,19TBG580590\19TBG580590.jp2,19TBG595590\19TBG595590.jp2
mufs190-1952-dpv3k114-i001-001.tif,19TBG565635\19TBG565635.jp2,19TBG580635\19TBG580635.jp2,19TBG595635\19TBG595635.jp2,19TBG565620\19TBG565620.jp2,19TBG580620\19TBG580620.jp2,19TBG595620\19TBG595620.jp2,19TBG565605\19TBG565605.jp2,19TBG580605\19TBG580605.jp2,19TBG595605\19TBG595605.jp2
mufs190-1952-dpv3k115-i001-001.tif,19TBG565650\19TBG565650.jp2,19TBG580650\19TBG580650.jp2,19TBG595650\19TBG595650.jp2,19TBG565635\19TBG565635.jp2,19TBG580635\19TBG580635.jp2,19TBG595635\19TBG595635.jp2,19TBG565620\19TBG565620.jp2,19TBG580620\19TBG580620.jp2,19TBG595620\19TBG595620.jp2
mufs190-1952-dpv3k116-i001-001.tif,19TBG565680\19TBG565680.jp2,19TBG580680\19TBG580680.jp2,19TBG595680\19TBG595680.jp2,19TBG565665\19TBG565665.jp2,19TBG580665\19TBG580665.jp2,19TBG595665\19TBG595665.jp2,19TBG565650\19TBG565650.jp2,19TBG580650\19TBG580650.jp2,19TBG595650\19TBG595650.jp2
mufs190-1952-dpv3k117-i001-001.tif,19TBG565695\19TBG565695.jp2,19TBG580695\19TBG580695.jp2,19TBG595695\19TBG595695.jp2,19TBG565680\19TBG565680.jp2,19TBG580680\19TBG580680.jp2,19TBG595680\19TBG595680.jp2,19TBG565665\19TBG565665.jp2,19TBG580665\19TBG580665.jp2,19TBG595665\19TBG595665.jp2
mufs190-1952-dpv3k118-i001-001.tif,19TBG565710\19TBG565710.jp2,19TBG580710\19TBG580710.jp2,19TBG595710\19TBG595710.jp2,19TBG565695\19TBG565695.jp2,19TBG580695\19TBG580695.jp2,19TBG595695\19TBG595695.jp2,19TBG565680\19TBG565680.jp2,19TBG580680\19TBG580680.jp2,19TBG595680\19TBG595680.jp2
mufs190-1952-dpv3k119-i001-001.tif,19TBG565725\19TBG565725.jp2,19TBG580725\19TBG580725.jp2,19TBG595725\19TBG595725.jp2,19TBG565710\19TBG565710.jp2,19TBG580710\19TBG580710.jp2,19TBG595710\19TBG595710.jp2,19TBG565695\19TBG565695.jp2,19TBG580695\19TBG580695.jp2,19TBG595695\19TBG595695.jp2
mufs190-1952-dpv3k120-i001-001.tif,19TBG565740\19TBG565740.jp2,19TBG580740\19TBG580740.jp2,19TBG595740\19TBG595740.jp2,19TBG565725\19TBG565725.jp2,19TBG580725\19TBG580725.jp2,19TBG595725\19TBG595725.jp2,19TBG565710\19TBG565710.jp2,19TBG580710\19TBG580710.jp2,19TBG595710\19TBG595710.jp2
mufs190-1952-dpv3k121-i001-001.tif,19TBG565755\19TBG565755.jp2,19TBG580755\19TBG580755.jp2,19TBG595755\19TBG595755.jp2,19TBG565740\19TBG565740.jp2,19TBG580740\19TBG580740.jp2,19TBG595740\19TBG595740.jp2,19TBG565725\19TBG565725.jp2,19TBG580725\19TBG580725.jp2,19TBG595725\19TBG595725.jp2
mufs190-1952-dpv3k122-i001-001.tif,19TBG565770\19TBG565770.jp2,19TBG580770\19TBG580770.jp2,19TBG595770\19TBG595770.jp2,19TBG565755\19TBG565755.jp2,19TBG580755\19TBG580755.jp2,19TBG595755\19TBG595755.jp2,19TBG565740\19TBG565740.jp2,19TBG580740\19TBG580740.jp2,19TBG595740\19TBG595740.jp2
mufs190-1952-dpv3k123-i001-001.tif,19TBG565785\19TBG565785.jp2,19TBG580785\19TBG580785.jp2,19TBG595785\19TBG595785.jp2,19TBG565770\19TBG565770.jp2,19TBG580770\19TBG580770.jp2,19TBG595770\19TBG595770.jp2,19TBG565755\19TBG565755.jp2,19TBG580755\19TBG580755.jp2,19TBG595755\19TBG595755.jp2
mufs190-1952-dpv3k124-i001-001.tif,19TBG565815\19TBG565815.jp2,19TBG580815\19TBG580815.jp2,19TBG595815\19TBG595815.jp2,19TBG565800\19TBG565800.jp2,19TBG580800\19TBG580800.jp2,19TBG595800\19TBG595800.jp2,19TBG565785\19TBG565785.jp2,19TBG580785\19TBG580785.jp2,19TBG595785\19TBG595785.jp2
mufs190-1952-dpv3k125-i001-001.tif,19TBG565830\19TBG565830.jp2,19TBG580830\19TBG580830.jp2,19TBG595830\19TBG595830.jp2,19TBG565815\19TBG565815.jp2,19TBG580815\19TBG580815.jp2,19TBG595815\19TBG595815.jp2,19TBG565800\19TBG565800.jp2,19TBG580800\19TBG580800.jp2,19TBG595800\19TBG595800.jp2
mufs190-1952-dpv3k126-i001-001.tif,19TBG565845\19TBG565845.jp2,19TBG580845\19TBG580845.jp2,19TBG595845\19TBG595845.jp2,19TBG565830\19TBG565830.jp2,19TBG580830\19TBG580830.jp2,19TBG595830\19TBG595830.jp2,19TBG565815\19TBG565815.jp2,19TBG580815\19TBG580815.jp2,19TBG595815\19TBG595815.jp2
mufs190-1952-dpv3k127-i001-001.tif,19TBG565860\19TBG565860.jp2,19TBG580860\19TBG580860.jp2,19TBG595860\19TBG595860.jp2,19TBG565845\19TBG565845.jp2,19TBG580845\19TBG580845.jp2,19TBG595845\19TBG595845.jp2,19TBG565830\19TBG565830.jp2,19TBG580830\19TBG580830.jp2,19TBG595830\19TBG595830.jp2
mufs190-1952-dpv3k128-i001-001.tif,19TBG565875\19TBG565875.jp2,19TBG580875\19TBG580875.jp2,19TBG595875\19TBG595875.jp2,19TBG565860\19TBG565860.jp2,19TBG580860\19TBG580860.jp2,19TBG595860\19TBG595860.jp2,19TBG565845\19TBG565845.jp2,19TBG580845\19TBG580845.jp2,19TBG595845\19TBG595845.jp2
mufs190-1952-dpv3k129-i001-001.tif,19TBG565890\19TBG565890.jp2,19TBG580890\19TBG580890.jp2,19TBG595890\19TBG595890.jp2,19TBG565875\19TBG565875.jp2,19TBG580875\19TBG580875.jp2,19TBG595875\19TBG595875.jp2,19TBG565860\19TBG565860.jp2,19TBG580860\19TBG580860.jp2,19TBG595860\19TBG595860.jp2
mufs190-1952-dpv3k130-i001-001.tif,19TBG565905\19TBG565905.jp2,19TBG580905\19TBG580905.jp2,19TBG595905\19TBG595905.jp2,19TBG565890\19TBG565890.jp2,19TBG580890\19TBG580890.jp2,19TBG595890\19TBG595890.jp2,19TBG565875\19TBG565875.jp2,19TBG580875\19TBG580875.jp2,19TBG595875\19TBG595875.jp2
mufs190-1952-dpv3k131-i001-001.tif,19TBG565935\19TBG565935.jp2,19TBG580935\19TBG580935.jp2,19TBG595935\19TBG595935.jp2,19TBG565920\19TBG565920.jp2,19TBG580920\19TBG580920.jp2,19TBG595920\19TBG595920.jp2,19TBG565905\19TBG565905.jp2,19TBG580905\19TBG580905.jp2,19TBG595905\19TBG595905.jp2
